cluster,puesto_trabajo,nombre_empresa,pais,region_estado,tipo_contrato,salario_minimo,salario_maximo,moneda_salario,periodo_salario,plataforma_origen,tipo_fuente_datos,enlace_oferta
16,Asistente soporte tecnico,DOMOKOS SAC,Perú,"San Isidro, Lima",,"S/. 2.800,00 (Mensual)","S/. 2.800,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-soporte-tecnico-horario-completo-en-san-isidro-FF35653D5D96AB5261373E686DCF3405#lc=ListOffers-Score0-1
16,Asistente de Ciberseguridad,NATU PERU,Perú,"Miraflores, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-de-ciberseguridad-en-miraflores-6DFD3E3D1ACD99C461373E686DCF3405#lc=ListOffers-Score3-19
16,Asistente de Cctv / Lima Norte,OCA GLOBAL PERÚ,Perú,"Santiago De Surco, Lima",,"S/. 2.000,00 (Mensual)","S/. 2.000,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-de-cctv-lima-norte-lima-norte-en-santiago-de-surco-1A344C06201A778361373E686DCF3405#lc=ListOffers-Score3-6
16,Asistente de Soporte Tecnico,GUSAL PERU SAC,Perú,"Lurigancho, Lima",Presencial y remoto,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-de-soporte-tecnico-en-lurigancho-795538175400321D61373E686DCF3405#lc=ListOffers-Score0-12
16,Asistente de planeamiento y presupuesto,,Perú,"San Isidro, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-de-planeamiento-y-presupuesto-en-san-isidro-7E904BA3893999F761373E686DCF3405#lc=ListOffers-Score3-14
16,Asistente contable,DONAYRE VARGAS JAMES PAUL,Perú,"Santiago De Surco, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-contable-exp-sistema-contablee-en-santiago-de-surco-076ED69137C1F63661373E686DCF3405#lc=ListOffers-Score0-12
16,Asistente Freelance de E commerce / Operaciones Web,Integra Retail,Perú,"Surco, Lima",,"S/. 1.200,00 (Mensual)","S/. 1.200,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-freelance-de-e-commerce-operaciones-web-freelance-en-surco-42CD5B28C5EE9D7F61373E686DCF3405#lc=ListOffers-Score0-5
16,Asistente Programador,AGROFRUTOS,Perú,"Motupe, Lambayeque",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-programador-motupe-en-motupe-59B82DDF7401E45161373E686DCF3405#lc=ListOffers-Score0-3
16,Asistente de Marketing y pagina Web,J.CH. LLANTAS,Perú,"La Victoria, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-de-marketing-y-pagina-web-lima-en-la-victoria-74FC3010FC2ED1A561373E686DCF3405#lc=ListOffers-Score0-9
16,asistente,Air Cool system sm sac,Perú,"La Molina, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-asistente-de-gerencia-en-la-molina-EC5EDB4DD9D50C6461373E686DCF3405#lc=ListOffers-Score0-16
