puesto_estandarizado,nombre_empresa,ubicacion,modalidad,salario
Coordinador Mantenimiento Electromecánico,TRBA SAC,,,
Coordinador Mantenimiento Electromecánico,ZHONGHUI PERU S.A.C,,,
Coordinador Mantenimiento Electromecánico,FRASODI EMPRESA INDIVIDUAL DE RESPONSIBILIDAD LIMITADA,,,
Coordinador Mantenimiento Electromecánico,FRASODI EMPRESA INDIVIDUAL DE RESPONSIBILIDAD LIMITADA,,,
Coordinador Mantenimiento Electromecánico,INTECGEOS E.I.R.L.,,Presencial y remoto,
Coordinador Mantenimiento Electromecánico,VEOLIA SERVICIOS PERU S.A.C.,,,
Coordinador Mantenimiento Electromecánico,Fundición Chilca S.A. - FUCSA,,,
Coordinador Mantenimiento Electromecánico,ELECTRONICA AUTOMOTRIZ ARMANDO,,,
Coordinador Mantenimiento Electromecánico,Grupo Pacasmayo,,,
Coordinador Mantenimiento Electromecánico,Total Talent Human Resources,,,"S/. 2.000,00 (Mensual)"
Coordinador Mantenimiento Electromecánico,Grupo Pacasmayo,,,
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,
Supervisor Campamento Minero,Newrest Peru SAC,,,
Supervisor Campamento Minero,,,,
Supervisor Campamento Minero,Newrest Peru SAC,,,
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,
Supervisor Campamento Minero,Agrovision Peru Sac,,,
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,
Supervisor Campamento Minero,Freya S.A.C.,,,
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,
Supervisor Campamento Minero,Corporacion Panaservice S.a.c,,,
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,"S/. 1.220,00 (Mensual)"
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,"S/. 1.500,00 (Mensual)"
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,
Supervisor Campamento Minero,Agrovision Peru Sac,,,
Supervisor Campamento Minero,Agrovision Peru Sac,,,
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,"S/. 1.900,00 (Mensual)"
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,"S/. 1.300,00 (Mensual)"
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,
Supervisor Campamento Minero,,,,
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,
Supervisor Campamento Minero,APPLUS NORCONTROL PERU S.A.C.,,,"S/. 3.000,00 (Mensual)"
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,
Supervisor Campamento Minero,Newrest Peru SAC,,,
Supervisor Campamento Minero,Sodexo Perú S.A.C.,,,
Técnico Refrigeración Industrial,CINEPLANET,,,
Técnico Refrigeración Industrial,SERVITEG,,,"S/. 2.500,00 (Mensual)"
Técnico Refrigeración Industrial,Importadora y Exportadora Doña Isabel E.I.R.L.,,,
Técnico Refrigeración Industrial,FECU SAC,,,
Técnico Refrigeración Industrial,FECU SAC,,,
Técnico Refrigeración Industrial,DISA INGENIEROS HVAC,,,
Técnico Refrigeración Industrial,COLD IMPORT S A,,,
Técnico Refrigeración Industrial,Lavoro Perú,,,
Técnico Refrigeración Industrial,METALFRIO DEL PERU S.A.C.,,,
Técnico Refrigeración Industrial,BOXA,,,
Técnico Refrigeración Industrial,SENATI,,,
Técnico Refrigeración Industrial,SENATI,,,
Técnico Refrigeración Industrial,FECU SAC,,,
Técnico Refrigeración Industrial,EULEN del Perú,,,"S/. 2.000,00 (Mensual)"
Técnico Refrigeración Industrial,DISA INGENIEROS HVAC,,,
Técnico Refrigeración Industrial,SENATI,,,
Técnico Refrigeración Industrial,COLD IMPORT S A,,,
Técnico Refrigeración Industrial,SENATI,,,
Técnico Refrigeración Industrial,TRUST CONSULTING,,,"S/. 2.300,00 (Mensual)"
Técnico Refrigeración Industrial,COLD IMPORT S A,,,
Técnico Refrigeración Industrial,LUCHA PARTNERS SAC.,,,
Técnico Refrigeración Industrial,Vendomática,,,
Técnico Refrigeración Industrial,EL GRAN MOLINO,,,
Técnico Refrigeración Industrial,,,,
Técnico Refrigeración Industrial,COLD IMPORT S A,,,
Técnico Refrigeración Industrial,Grupo DN,,,"S/. 3.500,00 (Mensual)"
Técnico Refrigeración Industrial,FECU SAC,,,
Técnico Electrónico Electricista,A & S SYSTEMS CONTROL S.A.C.,,,
Técnico Electrónico Electricista,CASA INKA,,,
Técnico Electrónico Electricista,SERCOM COMUNICACIONES S.A.C.,,,"S/. 2.000,00 (Mensual)"
Técnico Electrónico Electricista,TESLA GROUP,,,
Técnico Electrónico Electricista,Consutic,,,
Técnico Electrónico Electricista,A2THINK S.A.C.,,,
Técnico Electrónico Electricista,Intellisoft S.A.,,,
Técnico Electrónico Electricista,Noriplay,,,
Técnico Electrónico Electricista,HUAQUIAN S.A.C.,,,
Técnico Electrónico Electricista,Oben Group,,,
Técnico Electrónico Electricista,Noriplay,,,
Técnico Electrónico Electricista,SOLUCIONES NAYRA S.A,,,
Técnico Electrónico Electricista,,,,
Técnico Electrónico Electricista,LITHIUM POWER SOLUTIONS S.A.C.,,,"S/. 1.400,00 (Mensual)"
Técnico Electrónico Electricista,Grupo Pacasmayo,,,
Técnico Electrónico Electricista,Oben Group,,,
Técnico Electrónico Electricista,Refriservis SAC,,,
Técnico Electrónico Electricista,QUE TAL COMPRA DEL PERU S.A.C.,,,
Técnico Electrónico Electricista,POLYSISTEMAS CORP S.A.C.,,,"S/. 1.130,00 (Mensual)"
Técnico Electrónico Electricista,C&E CONTROL ELECTRIC SAC,,,
Técnico Electrónico Electricista,Amauta,,,
Técnico Electrónico Electricista,Instrumentos y Sistemas E.I.R.L.,,,"S/. 2.000,00 (Mensual) + Comisiones"
Técnico Electrónico Electricista,Amcor Flexibles Lima,,,
Técnico Electrónico Electricista,Grupo Pacasmayo,,,
Técnico Electrónico Electricista,High Techno World,,,"S/. 1.400,00 (Mensual)"
Técnico Electrónico Electricista,Consutic,,,
Técnico Electrónico Electricista,Megapack Group S.A.C.,,,
Técnico Electrónico Electricista,Amcor Flexibles Lima,,,
Técnico Electrónico Electricista,CASA INKA,,,
Técnico Electrónico Electricista,JB CONSULTING GROUP S.A.C,,,
Técnico Electrónico Electricista,ACS SOLUTIONS PERU S.A.,,,"S/. 1.800,00 (Mensual)"
Técnico Electrónico Electricista,CONSTRUCCIONES Y REPRESENTACIONES TOLENTINO S.A.C.,,,
Técnico Electrónico Electricista,Corporación de Industrias Plásticas S. A.,,,
Técnico Electrónico Electricista,SOLUCIONES NAYRA S.A,,,
Técnico Electrónico Electricista,SERCOM COMUNICACIONES S.A.C.,,,"S/. 2.000,00 (Mensual)"
Técnico Electrónico Electricista,POLYSISTEMAS CORP S.A.C.,,,"S/. 1.130,00 (Mensual)"
Técnico Electrónico Electricista,Amcor Flexibles Lima,,,
Técnico Electrónico Electricista,TESLA GROUP,,,
Técnico Electrónico Electricista,CODE SYSTEMS,,,
Técnico Electrónico Electricista,Corporación de Industrias Plásticas S. A.,,,
Técnico Electrónico Electricista,,,,
Técnico Electrónico Electricista,,,,
Técnico Electrónico Electricista,Laboratorios SMASAC,,,
Técnico Electrónico Electricista,Megapack Group S.A.C.,,,
Técnico Electrónico Electricista,C&E CONTROL ELECTRIC SAC,,,
Técnico Electrónico Electricista,Grupo Pacasmayo,,,
Técnico Electrónico Electricista,Inversiones San Gabriel S.A.,,,"S/. 1.500,00 (Mensual)"
Técnico Electrónico Electricista,PLANET GAME S.A.C.,,,"S/. 1.350,00 (Mensual)"
Técnico Electrónico Electricista,Trupal S.A.,,,"S/. 1.800,00 (Mensual)"
Técnico Electrónico Electricista,SMI,,,"S/. 2.000,00 (Mensual)"
Técnico Electrónico Electricista,Amauta,,,
Técnico Electrónico Electricista,,,,"S/. 1.500,00 (Mensual)"
Técnico Electrónico Electricista,Megapack Group S.A.C.,,,
Técnico Electrónico Electricista,LITHIUM POWER SOLUTIONS S.A.C.,,,"S/. 1.400,00 (Mensual)"
Técnico Electrónico Electricista,CHUGNAS LUPUCHI CARLOS EDUARDO,,,"S/. 1.300,00 (Mensual)"
Técnico Electrónico Electricista,ACCESO TOTAL PERÚ,,,
Técnico Electrónico Electricista,CECHRIZA SAC,,,"S/. 1.300,00 (Mensual)"
Técnico Electrónico Electricista,Refriservis SAC,,,
Técnico Electrónico Electricista,ACS SOLUTIONS PERU S.A.,,,"S/. 1.800,00 (Mensual)"
Técnico Electrónico Electricista,Donosti SAC,,,
Técnico Electrónico Electricista,Grupo Pacasmayo,,,
Técnico Electrónico Electricista,High Techno World,,,"S/. 1.400,00 (Mensual)"
Técnico Electrónico Electricista,E. Lau si E.I.R.L,,,
Técnico Electrónico Electricista,Gps Scan S.A.C.,,Presencial y remoto,"S/. 1.500,00 (Mensual)"
Técnico Electrónico Electricista,JB CONSULTING GROUP S.A.C,,,
Técnico Electrónico Electricista,Adecco Perú S.A.,,,
Técnico Electrónico Electricista,Intellisoft S.A.,,,
Técnico Electrónico Electricista,C&E CONTROL ELECTRIC SAC,,,
Técnico Electrónico Electricista,Adecco Perú S.A.,,,
Técnico Electrónico Electricista,CECHRIZA SAC,,,"S/. 1.300,00 (Mensual)"
Técnico Electrónico Electricista,Trupal S.A.,,,"S/. 1.800,00 (Mensual)"
Técnico Electrónico Electricista,Tecnología y Soporte Srl,,,"S/. 1.650,00 (Mensual)"
Técnico Electrónico Electricista,Grupo Intercorp,,,
Técnico Electrónico Electricista,Overall Strategy,,,"S/. 2.800,00 (Mensual)"
Técnico Electrónico Electricista,,,,
Técnico Electrónico Electricista,,,,
Técnico Electrónico Electricista,Overall Strategy,,,"S/. 2.800,00 (Mensual)"
Técnico Electrónico Electricista,Grupo Pionier,,,
Técnico Electrónico Electricista,Unlimited Systems S.A.C.,,,
Técnico Electrónico Electricista,,,,
Técnico Electrónico Electricista,,,,
Técnico Electrónico Electricista,CODE SYSTEMS,,,
Técnico Electrónico Electricista,,,,
Técnico Electrónico Electricista,Instrumentos y Sistemas E.I.R.L.,,,"S/. 2.000,00 (Mensual) + Comisiones"
Técnico Electrónico Electricista,Amcor Flexibles Lima,,,
Técnico Electrónico Electricista,ACCESO TOTAL PERÚ,,,
Técnico Electrónico Electricista,Corporación de Industrias Plásticas S. A.,,,
Técnico Electrónico Electricista,POLYSISTEMAS CORP S.A.C.,,,"S/. 1.130,00 (Mensual)"
Técnico Electrónico Electricista,KAMASA KAILI LATAM S.A.C.,,,"S/. 2.500,00 (Mensual)"
Técnico Electrónico Electricista,Corporación de Industrias Plásticas S. A.,,,
Técnico Electrónico Electricista,Corporación de Industrias Plásticas S. A.,,,
Técnico Electrónico Electricista,Corporación de Industrias Plásticas S. A.,,,
Técnico Electrónico Electricista,,,,
Técnico Electrónico Electricista,CAMPOSOL S.A.,,,
Técnico Electrónico Electricista,CAMPOSOL S.A.,,,
Técnico Electrónico Electricista,CODE SYSTEMS,,,
Técnico Electrónico Electricista,,,,
Técnico Electrónico Electricista,Donosti SAC,,,
Técnico Electrónico Electricista,Redondos S.A.,,,
Técnico Electrónico Electricista,Amcor Flexibles Lima,,,
Técnico Electrónico Electricista,Imex Peruvian S.A.C,,,
Técnico Electrónico Electricista,VAST CORP,,,"S/. 1.600,00 (Mensual)"
Técnico Electrónico Electricista,QUE TAL COMPRA DEL PERU S.A.C.,,,
Técnico Electrónico Electricista,A2THINK S.A.C.,,,
Técnico Electrónico Electricista,,,,
Técnico Electrónico Electricista,Amcor Flexibles Lima,,,
Técnico Electrónico Electricista,SMI,,,"S/. 2.000,00 (Mensual)"
Técnico Electrónico Electricista,Quality Products,,,
Técnico Electrónico Electricista,Redondos S.A.,,,
Técnico Electrónico Electricista,Amcor Flexibles Lima,,,
Técnico Electrónico Electricista,LITHIUM POWER SOLUTIONS S.A.C.,,,"S/. 1.400,00 (Mensual)"
Técnico Electrónico Electricista,Tejidos San Jacinto S.A.,,,
Técnico Electrónico Electricista,Grupo Intercorp,,,
Técnico Electrónico Electricista,Grupo Pionier,,,
Técnico Electrónico Electricista,SYSCOPY PERU SAC,,,
Técnico Electrónico Electricista,Adecco Perú S.A.,,,
Técnico Electrónico Electricista,Adecco Perú S.A.,,,
Técnico Electrónico Electricista,,,,
Técnico Electrónico Electricista,,,,
Técnico Electrónico Electricista,Redondos S.A.,,,
Técnico Electrónico Electricista,QUE TAL COMPRA DEL PERU S.A.C.,,,
Técnico Electrónico Electricista,,,,
Técnico Electrónico Electricista,Amcor Flexibles Lima,,,
Técnico Electrónico Electricista,CIRSA,,,
Técnico Electrónico Electricista,Trupal S.A.,,,"S/. 1.800,00 (Mensual)"
Tizador Consumo Udp,GRUPO VALLENORTE,,,
Tizador Consumo Udp,Solimano Asociados,,,"S/. 1.900,00 (Mensual)"
Tizador Consumo Udp,Hilandería de Algodón Peruano S.A.,,,
Tizador Consumo Udp,Manpower,,Presencial y remoto,
Tizador Consumo Udp,Overall Strategy,,Presencial y remoto,
Tizador Consumo Udp,,,,
Tizador Consumo Udp,Eficacia,,,"S/. 1.130,00 (Mensual)"
Tizador Consumo Udp,Manpower,,,
Tizador Consumo Udp,Dacia Trading S.A.C.,,,
Tizador Consumo Udp,Manpower,,Presencial y remoto,
Tizador Consumo Udp,Comercial La Golosina EIRL,,,
Tizador Consumo Udp,Overall Strategy,,,"S/. 3.000,00 (Mensual)"
Tizador Consumo Udp,GRUPO VALLENORTE,,,
Tizador Consumo Udp,Adecco Perú S.A.,,Presencial y remoto,
Tizador Consumo Udp,Overall Strategy,,,"S/. 3.000,00 (Mensual)"
Tizador Consumo Udp,AYC OPERADOR LOGISTICO,,,"S/. 2.000,00 (Mensual)"
Tizador Consumo Udp,Solimano Asociados,,,"S/. 1.900,00 (Mensual)"
Tizador Consumo Udp,GRUPO VALLENORTE,,,
Tizador Consumo Udp,M&M Productos Medicos y Farmaceuticos EIRL,,,"S/. 2.500,00 (Mensual)"
Tizador Consumo Udp,,,,"S/. 4.300,00 (Mensual)"
Tizador Consumo Udp,S & C SOLUCIONES INTEGRALES S.A.C.,,,"S/. 1.600,00 (Mensual)"
Tizador Consumo Udp,,,,
Tizador Consumo Udp,DISTRIBUIDORA BAJOPONTINA,,,
Tizador Consumo Udp,Grupo Vega,,,
Tizador Consumo Udp,INDUSTRIAS ALIMENTARIAS CANDY PERU S.A.C,,,
Tizador Consumo Udp,Adecco Perú S.A.,,Presencial y remoto,
Tizador Consumo Udp,Manpower,,Presencial y remoto,
Tizador Consumo Udp,Manpower,,,"S/. 2.500,00 (Mensual)"
Tizador Consumo Udp,Dimexa S.A.,,,
Tizador Consumo Udp,Manpower,,Presencial y remoto,
Tizador Consumo Udp,Adecco Perú S.A.,,Presencial y remoto,
Tizador Consumo Udp,GRUPO VALLENORTE,,,
Tizador Consumo Udp,INDUSTRIAS ALIMENTARIAS CANDY PERU S.A.C,,,
Tizador Consumo Udp,Manpower,,Presencial y remoto,
Tizador Consumo Udp,ICO LOGISTICA SAC,,,"S/. 1.700,00 (Mensual)"
Tizador Consumo Udp,Manpower,,,
Tizador Consumo Udp,Overall Strategy,,Presencial y remoto,
Tizador Consumo Udp,Dehoca .S.A.,,,
Tizador Consumo Udp,Overall Strategy,,Presencial y remoto,
Tizador Consumo Udp,,,,
Tizador Consumo Udp,Manpower,,Presencial y remoto,
Tizador Consumo Udp,Distribuidora PACI,,,"S/. 4.000,00 (Mensual)"
Tizador Consumo Udp,Hilandería de Algodón Peruano S.A.,,,
Tizador Consumo Udp,Grupo Vega,,,
Tizador Consumo Udp,Adecco Perú S.A.,,Presencial y remoto,"S/. 1.940,00 (Mensual)"
Tizador Consumo Udp,Adecco Perú S.A.,,Presencial y remoto,"S/. 1.940,00 (Mensual)"
Tizador Consumo Udp,Grupo Vega,,,
Tizador Consumo Udp,Grupo DN,,,
Tizador Consumo Udp,PAUSER DISTRIBUCIONES,,,"S/. 3.800,00 (Mensual)"
Tizador Consumo Udp,Grupo Vega,,,
Tizador Consumo Udp,Adecco Perú S.A.,,Presencial y remoto,
Tizador Consumo Udp,Eficacia,,,"S/. 1.130,00 (Mensual)"
Tizador Consumo Udp,Manpower,,,
Tizador Consumo Udp,,,Presencial y remoto,
Tizador Consumo Udp,Digital Max,,,"S/. 1.200,00 (Mensual)"
Ejecutivo Comercial Senior,Grupo Odisea,,,"S/. 2.300,00 (Mensual)"
Ejecutivo Comercial Senior,Robocon Servicios SAC,,,
Ejecutivo Comercial Senior,MOTORLINK S.A.C.,,,
Ejecutivo Comercial Senior,Valtx,,,
Ejecutivo Comercial Senior,Arch Latam,,,"S/. 1.500,00 (Mensual)"
Ejecutivo Comercial Senior,Valtx,,,
Ejecutivo Comercial Senior,,,,
Ejecutivo Comercial Senior,FACTIO QUALITAS,,,
Ejecutivo Comercial Senior,,,,
Ejecutivo Comercial Senior,Bertoni Solutions S.A.C.,,,
Ejecutivo Comercial Senior,MOTORLINK S.A.C.,,,
Ejecutivo Comercial Senior,Adecco Perú S.A.,,,
Ejecutivo Comercial Senior,Valtx,,Presencial y remoto,"S/. 5.000,00 (Mensual)"
Ejecutivo Comercial Senior,CENTRO DE AYUDA ACADEMICA PROFESIONAL E.I.R.L.,,,
Ejecutivo Comercial Senior,Kurac,,,
Ejecutivo Comercial Senior,,,,
Ejecutivo Comercial Senior,,,,
Ejecutivo Comercial Senior,Hilandería de Algodón Peruano S.A.,,,
Ejecutivo Comercial Senior,Hilandería de Algodón Peruano S.A.,,,
Ejecutivo Comercial Senior,Grupo Intercorp,,,
Ejecutivo Comercial Senior,Caja Cencosud Del Grupo Scotiabank,,,
Ejecutivo Comercial Senior,Grucoin S.A.C.,,,
Ejecutivo Comercial Senior,Coopac Kori,,,"S/. 1.900,00 (Mensual)"
Ejecutivo Comercial Senior,El Pez Gordo Producciones SAC,,,"S/. 1.500,00 (Mensual)"
Ejecutivo Comercial Senior,Grupo Odisea,,,"S/. 2.300,00 (Mensual)"
Ejecutivo Comercial Senior,MADISON MK,,Presencial y remoto,
Ejecutivo Comercial Senior,Software Enterprise Services SAC,,,
Ejecutivo Comercial Senior,Adecco Perú S.A.,,,
Ejecutivo Comercial Senior,MOTORLINK S.A.C.,,,
Ejecutivo Comercial Senior,BairesDev LLC,,,
Ejecutivo Comercial Senior,Adecco Perú S.A.,,,
Ejecutivo Comercial Senior,Manpower,,,
Ejecutivo Comercial Senior,,,,
Ejecutivo Comercial Senior,EXPANSION,,,
Ejecutivo Comercial Senior,Valtx,,,
Ejecutivo Comercial Senior,BairesDev LLC,,,
Ejecutivo Comercial Senior,BairesDev LLC,,,
Ejecutivo Comercial Senior,Valtx,,Presencial y remoto,"S/. 5.000,00 (Mensual)"
Ejecutivo Comercial Senior,Adecco Perú S.A.,,,
Ejecutivo Comercial Senior,Software Enterprise Services SAC,,,
Ejecutivo Comercial Senior,Grupo Pacasmayo,,Presencial y remoto,
Ejecutivo Comercial Senior,Hilandería de Algodón Peruano S.A.,,,
Ejecutivo Comercial Senior,OCA GLOBAL PERÚ,,,
Ejecutivo Comercial Senior,CENTRO DE AYUDA ACADEMICA PROFESIONAL E.I.R.L.,,,
Ejecutivo Comercial Senior,Adecco Perú S.A.,,,
Ejecutivo Comercial Senior,TeamSoft  S.A.C.,,,
Ejecutivo Comercial Senior,BairesDev LLC,,,
Ejecutivo Comercial Senior,BairesDev LLC,,,
Ejecutivo Comercial Senior,Corporacion de Industrias Standford SAC,,,
Ejecutivo Comercial Senior,TeamSoft  S.A.C.,,,
Ejecutivo Comercial Senior,Valtx,,Presencial y remoto,"S/. 5.000,00 (Mensual)"
Ejecutivo Comercial Senior,Software Enterprise Services SAC,,,
Ejecutivo Comercial Senior,Grupo Pacasmayo,,Presencial y remoto,
Ejecutivo Comercial Senior,Valtx,,Presencial y remoto,"S/. 5.000,00 (Mensual)"
Ejecutivo Comercial Senior,Laive S.A.,,Presencial y remoto,
Ejecutivo Comercial Senior,TeamSoft  S.A.C.,,,
Ejecutivo Comercial Senior,EXPERTISE PERÚ,,,
Ejecutivo Comercial Senior,Frutos y Especias SAC,,,
Ejecutivo Comercial Senior,Frutos y Especias SAC,,,
Ejecutivo Comercial Senior,Cantalloc SAC,,,
Ejecutivo Comercial Senior,COMPAÑÍA MERAKI PERU SAC,,Presencial y remoto,
Ejecutivo Comercial Senior,BairesDev LLC,,,
Ejecutivo Comercial Senior,Adecco Perú S.A.,,,
Almacenista Auxiliar Almacén,APM TERMINALS CALLAO SOCIEDAD ANONIMA,,,"S/. 3.212,00 (Mensual)"
Almacenista Auxiliar Almacén,Distribuciones & Avícola San Joaquin,,,
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,FUXION,,,
Almacenista Auxiliar Almacén,Yohersa,,,"S/. 1.250,00 (Mensual)"
Almacenista Auxiliar Almacén,Pedidos Ya Perú,,,
Almacenista Auxiliar Almacén,Jump Publicidad y Marketing,,,"S/. 1.130,00 (Mensual)"
Almacenista Auxiliar Almacén,Pedidos Ya Perú,,,
Almacenista Auxiliar Almacén,Adecco Perú S.A.,,,
Almacenista Auxiliar Almacén,ALM SERVICES S.A.C.,,,"S/. 1.500,00 (Mensual)"
Almacenista Auxiliar Almacén,Natural Gas Company S.A.C.,,,"S/. 1.200,00 (Mensual)"
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,Laboratorios SMASAC,,,
Almacenista Auxiliar Almacén,Manpower,,,"S/. 2.700,00 (Mensual)"
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,Tejidos San Jacinto S.A.,,,
Almacenista Auxiliar Almacén,Gloria,,,
Almacenista Auxiliar Almacén,CICSA PERU S.A.C.,,,
Almacenista Auxiliar Almacén,Grupo Educa_d,,,"S/. 1.500,00 (Mensual)"
Almacenista Auxiliar Almacén,Manpower,,,"S/. 2.700,00 (Mensual)"
Almacenista Auxiliar Almacén,Newport Capital SAC,,,
Almacenista Auxiliar Almacén,CASAS Y COLORES S.R.L,,,
Almacenista Auxiliar Almacén,Huemura SAC,,,"S/. 1.130,00 (Mensual)"
Almacenista Auxiliar Almacén,Swift Trading S.A.C.,,,
Almacenista Auxiliar Almacén,,,,"S/. 1.300,00 (Mensual)"
Almacenista Auxiliar Almacén,AQUARIUS CONSULTING S.A.C.,,,"S/. 1.800,00 (Mensual)"
Almacenista Auxiliar Almacén,Raciemsa,,,
Almacenista Auxiliar Almacén,Ceva Logistics Perú S.R.L.,,,
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,FIL EXPORT,,,
Almacenista Auxiliar Almacén,CASAS Y COLORES S.R.L,,,
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,MULTISERVICIOS FERROVELOZ EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,,,"S/. 1.130,00 (Mensual)"
Almacenista Auxiliar Almacén,ALM SERVICES S.A.C.,,,"S/. 1.500,00 (Mensual)"
Almacenista Auxiliar Almacén,Servicios Corporativos Corpol Sociedad Anonima Cerrada-Corpol S.A.C. | Corpol S.A.C.,,,
Almacenista Auxiliar Almacén,AUTOPARTES NC,,,"S/. 1.300,00 (Mensual)"
Almacenista Auxiliar Almacén,Manpower,,,
Almacenista Auxiliar Almacén,SIERRAS Y HERRAMIENTAS FORESTAL S.A.C,,,
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,MEYTEN,,,"S/. 1.200,00 (Mensual)"
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,Trupal S.A.,,,"S/. 1.800,00 (Mensual)"
Almacenista Auxiliar Almacén,Inca Rail,,,
Almacenista Auxiliar Almacén,Imer Soportes Sac,,,"S/. 1.350,00 (Mensual)"
Almacenista Auxiliar Almacén,ALLIN GROUP JAVIER PRADO SA.,,,"S/. 1.300,00 (Mensual)"
Almacenista Auxiliar Almacén,Pedidos Ya Perú,,,
Almacenista Auxiliar Almacén,SIGNIA SOLUCIONES LOGISTICAS S.A.C.,,,"S/. 1.230,00 (Mensual)"
Almacenista Auxiliar Almacén,MEYTEN,,,"S/. 1.200,00 (Mensual)"
Almacenista Auxiliar Almacén,Rmb Sateci Sac,,,
Almacenista Auxiliar Almacén,TRBA SAC,,,
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,Talento y Tecnología,,,"S/. 1.342,00 (Mensual)"
Almacenista Auxiliar Almacén,Total Talent Human Resources,,,"S/. 1.400,00 (Mensual)"
Almacenista Auxiliar Almacén,AQUARIUS CONSULTING S.A.C.,,,
Almacenista Auxiliar Almacén,CORPORACIÓN TUINEN STAR,,,
Almacenista Auxiliar Almacén,Pedidos Ya Perú,,,
Almacenista Auxiliar Almacén,I.M.H. S.A.C.,,,"S/. 1.200,00 (Mensual)"
Almacenista Auxiliar Almacén,Adecco Perú S.A.,,,
Almacenista Auxiliar Almacén,Adecco Perú S.A.,,,
Almacenista Auxiliar Almacén,Adecco Perú S.A.,,,
Almacenista Auxiliar Almacén,Platanitos Boutique,,,
